d_model,nhead,ff_dim,num_layers,dropout,lr,batch_size,use_pos_weight,epochs,patience,early_stop_on,val_acc,val_precision,val_recall,val_f1,val_roc_auc,val_threshold,test_acc,test_precision,test_recall,test_f1,test_roc_auc
256,8,128,2,0.1,0.001,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5943548387096774,0.225,0.4897959183673469,0.48936170212765956,0.9583333333333334,0.647887323943662,0.5383333333333333
256,4,512,2,0.3,0.001,16,False,50,2,roc_auc,0.5352112676056338,0.475,0.6129032258064516,0.5352112676056338,0.5943548387096774,0.1,0.5306122448979592,0.5161290322580645,0.6666666666666666,0.5818181818181818,0.58
256,4,256,1,0.1,0.001,16,True,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5943548387096774,0.25,0.5204081632653061,0.5053763440860215,0.9791666666666666,0.6666666666666666,0.5554166666666667
256,4,512,3,0.3,0.0005,32,True,50,2,roc_auc,0.676056338028169,0.6538461538461539,0.5483870967741935,0.5964912280701754,0.5943548387096774,0.725,0.5510204081632653,0.5588235294117647,0.3958333333333333,0.4634146341463415,0.5983333333333334
256,4,128,3,0.2,0.0003,32,True,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5943548387096774,0.4,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.5933333333333334
64,4,256,2,0.1,0.001,32,False,50,2,roc_auc,0.5774647887323944,0.5094339622641509,0.8709677419354839,0.6428571428571429,0.5943548387096774,0.35,0.5204081632653061,0.5070422535211268,0.75,0.6050420168067226,0.52125
64,8,256,2,0.3,0.0005,16,True,50,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5943548387096774,0.1,0.5102040816326531,0.5,1.0,0.6666666666666666,0.6395833333333334
64,8,512,2,0.3,0.001,16,False,50,2,roc_auc,0.6338028169014085,0.5609756097560976,0.7419354838709677,0.6388888888888888,0.5943548387096774,0.275,0.5408163265306123,0.5230769230769231,0.7083333333333334,0.6017699115044248,0.5595833333333333
256,4,512,2,0.2,0.001,32,True,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.5943548387096774,0.125,0.5,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.48458333333333337
128,2,256,3,0.4,0.001,16,True,50,2,roc_auc,0.5915492957746479,0.5208333333333334,0.8064516129032258,0.6329113924050633,0.5943548387096774,0.275,0.41836734693877553,0.44,0.6875,0.5365853658536586,0.36583333333333334
128,4,512,3,0.2,0.0003,32,False,50,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5943548387096774,0.375,0.46938775510204084,0.47560975609756095,0.8125,0.6,0.4795833333333333
256,4,256,1,0.1,0.0003,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5943548387096774,0.45000000000000007,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.6004166666666666
128,8,512,1,0.3,0.001,32,False,50,2,roc_auc,0.5352112676056338,0.48333333333333334,0.9354838709677419,0.6373626373626373,0.5943548387096773,0.65,0.5612244897959183,0.5316455696202531,0.875,0.6614173228346457,0.64125
256,8,256,1,0.3,0.001,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5943548387096773,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5945833333333334
256,8,512,2,0.2,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5943548387096773,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5829166666666666
64,2,512,2,0.3,0.0003,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5935483870967743,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4791666666666667
64,4,256,3,0.1,0.0003,16,True,50,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5935483870967743,0.275,0.47959183673469385,0.4838709677419355,0.9375,0.6382978723404256,0.4966666666666667
64,8,512,2,0.2,0.0003,32,True,50,2,roc_auc,0.5774647887323944,0.5098039215686274,0.8387096774193549,0.6341463414634146,0.5935483870967743,0.225,0.4489795918367347,0.4594594594594595,0.7083333333333334,0.5573770491803278,0.48666666666666664
128,8,128,3,0.1,0.0003,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5935483870967743,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4733333333333333
256,2,128,3,0.2,0.0003,32,True,50,2,roc_auc,0.6056338028169014,0.5319148936170213,0.8064516129032258,0.6410256410256411,0.5935483870967743,0.6,0.5408163265306123,0.5230769230769231,0.7083333333333334,0.6017699115044248,0.5925
128,4,256,2,0.2,0.0005,16,False,50,2,roc_auc,0.5070422535211268,0.46875,0.967741935483871,0.631578947368421,0.5935483870967743,0.225,0.47959183673469385,0.4838709677419355,0.9375,0.6382978723404256,0.49624999999999997
128,8,256,3,0.3,0.0005,32,False,50,2,roc_auc,0.5492957746478874,0.49206349206349204,1.0,0.6595744680851063,0.5935483870967742,0.35,0.45918367346938777,0.4725274725274725,0.8958333333333334,0.6187050359712231,0.5766666666666667
128,8,256,2,0.4,0.001,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5935483870967742,0.225,0.5102040816326531,0.5,1.0,0.6666666666666666,0.4883333333333334
256,8,128,1,0.3,0.0003,32,True,50,2,roc_auc,0.5211267605633803,0.47619047619047616,0.967741935483871,0.6382978723404256,0.5935483870967742,0.42500000000000004,0.5510204081632653,0.5232558139534884,0.9375,0.6716417910447762,0.6354166666666666
256,8,128,1,0.3,0.0005,16,True,50,2,roc_auc,0.6197183098591549,0.5476190476190477,0.7419354838709677,0.6301369863013698,0.5935483870967742,0.45000000000000007,0.5816326530612245,0.5538461538461539,0.75,0.6371681415929203,0.6216666666666667
128,4,128,3,0.3,0.001,16,True,50,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5935483870967742,0.475,0.4897959183673469,0.48936170212765956,0.9583333333333334,0.647887323943662,0.6270833333333334
64,8,512,3,0.2,0.0005,16,False,50,2,roc_auc,0.5915492957746479,0.5217391304347826,0.7741935483870968,0.6233766233766234,0.5935483870967742,0.375,0.5102040816326531,0.5,0.75,0.6,0.535
128,8,512,2,0.4,0.0003,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5935483870967742,0.375,0.47959183673469385,0.4842105263157895,0.9583333333333334,0.6433566433566433,0.6633333333333333
64,4,128,3,0.4,0.0003,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5935483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5358333333333334
64,8,128,3,0.2,0.0003,32,False,50,2,roc_auc,0.5774647887323944,0.5098039215686274,0.8387096774193549,0.6341463414634146,0.5935483870967742,0.25,0.5612244897959183,0.5396825396825397,0.7083333333333334,0.6126126126126126,0.5941666666666667
64,4,256,2,0.4,0.0003,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5935483870967742,0.4,0.5102040816326531,0.5,0.8958333333333334,0.6417910447761194,0.57875
256,8,128,1,0.2,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5935483870967742,0.45000000000000007,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5341666666666667
256,2,256,1,0.4,0.0003,16,False,50,2,roc_auc,0.49295774647887325,0.45901639344262296,0.9032258064516129,0.6086956521739131,0.5935483870967742,0.325,0.4897959183673469,0.4883720930232558,0.875,0.6268656716417911,0.4845833333333333
64,2,512,1,0.4,0.0003,16,True,50,2,roc_auc,0.5492957746478874,0.49122807017543857,0.9032258064516129,0.6363636363636364,0.5935483870967742,0.42500000000000004,0.41836734693877553,0.4430379746835443,0.7291666666666666,0.5511811023622047,0.39
128,4,256,1,0.2,0.001,16,True,50,2,roc_auc,0.5633802816901409,0.5,0.967741935483871,0.6593406593406593,0.5935483870967742,0.5,0.4897959183673469,0.48863636363636365,0.8958333333333334,0.6323529411764706,0.6170833333333334
64,2,128,2,0.2,0.0003,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5935483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5241666666666667
128,4,256,2,0.4,0.0005,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.593548387096774,0.325,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.6475000000000001
256,4,128,3,0.1,0.0005,16,True,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.592741935483871,0.30000000000000004,0.5306122448979592,0.5108695652173914,0.9791666666666666,0.6714285714285714,0.6545833333333333
256,2,128,1,0.1,0.0005,32,False,50,2,roc_auc,0.5352112676056338,0.48333333333333334,0.9354838709677419,0.6373626373626373,0.592741935483871,0.35,0.5306122448979592,0.5119047619047619,0.8958333333333334,0.6515151515151515,0.5900000000000001
128,2,128,3,0.4,0.0005,32,True,50,2,roc_auc,0.4788732394366197,0.45454545454545453,0.967741935483871,0.6185567010309279,0.592741935483871,0.5,0.5204081632653061,0.5057471264367817,0.9166666666666666,0.6518518518518519,0.59875
64,4,256,3,0.1,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.592741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6045833333333334
64,4,512,2,0.1,0.0003,32,False,50,2,roc_auc,0.5915492957746479,0.5217391304347826,0.7741935483870968,0.6233766233766234,0.592741935483871,0.45000000000000007,0.46938775510204084,0.4696969696969697,0.6458333333333334,0.543859649122807,0.5416666666666666
64,8,256,2,0.1,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.592741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5449999999999999
128,4,128,2,0.4,0.001,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.592741935483871,0.30000000000000004,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.49666666666666665
256,2,512,2,0.3,0.0005,32,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.592741935483871,0.275,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.49333333333333335
64,2,512,2,0.4,0.0005,32,False,50,2,roc_auc,0.49295774647887325,0.45454545454545453,0.8064516129032258,0.5813953488372093,0.592741935483871,0.1,0.5102040816326531,0.5,0.8541666666666666,0.6307692307692307,0.5845833333333333
64,2,256,3,0.1,0.0003,16,True,50,2,roc_auc,0.6056338028169014,0.6153846153846154,0.25806451612903225,0.36363636363636365,0.592741935483871,0.1,0.5408163265306123,0.5652173913043478,0.2708333333333333,0.36619718309859156,0.6162500000000001
128,2,256,2,0.1,0.0003,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5927419354838709,0.375,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.46166666666666667
64,8,128,3,0.2,0.0003,16,False,50,2,roc_auc,0.647887323943662,0.59375,0.6129032258064516,0.6031746031746031,0.5927419354838709,0.375,0.5612244897959183,0.5641025641025641,0.4583333333333333,0.5057471264367817,0.5495833333333333
256,8,256,1,0.4,0.0005,16,True,50,2,roc_auc,0.5070422535211268,0.46875,0.967741935483871,0.631578947368421,0.5927419354838709,0.375,0.4897959183673469,0.4891304347826087,0.9375,0.6428571428571429,0.6133333333333333
128,8,512,1,0.3,0.001,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5927419354838709,0.275,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.5558333333333334
256,2,128,3,0.1,0.001,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5927419354838709,0.125,0.5,0.4948453608247423,1.0,0.6620689655172414,0.62375
128,4,128,1,0.1,0.0005,16,True,50,2,roc_auc,0.5633802816901409,0.5,0.8064516129032258,0.6172839506172839,0.5927419354838708,0.325,0.5102040816326531,0.5,0.6666666666666666,0.5714285714285714,0.5458333333333334
256,8,128,2,0.3,0.0005,16,False,50,2,roc_auc,0.5915492957746479,0.5384615384615384,0.45161290322580644,0.49122807017543857,0.5919354838709678,0.125,0.5918367346938775,0.58,0.6041666666666666,0.5918367346938775,0.6145833333333334
256,8,256,1,0.1,0.001,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5919354838709678,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.56125
256,2,128,2,0.2,0.001,32,True,50,2,roc_auc,0.5352112676056338,0.47619047619047616,0.6451612903225806,0.547945205479452,0.5919354838709678,0.125,0.46938775510204084,0.4696969696969697,0.6458333333333334,0.543859649122807,0.51
64,4,256,3,0.3,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5919354838709678,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5266666666666666
64,2,256,2,0.2,0.001,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5919354838709677,0.325,0.47959183673469385,0.4842105263157895,0.9583333333333334,0.6433566433566433,0.64625
128,8,512,1,0.2,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5919354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5695833333333333
256,2,256,3,0.1,0.0003,32,False,50,2,roc_auc,0.5915492957746479,0.5555555555555556,0.3225806451612903,0.40816326530612246,0.5919354838709677,0.25,0.6326530612244898,0.6666666666666666,0.5,0.5714285714285714,0.6375000000000001
128,8,256,2,0.2,0.001,16,False,50,2,roc_auc,0.4647887323943662,0.4461538461538462,0.9354838709677419,0.6041666666666666,0.5919354838709677,0.125,0.45918367346938777,0.47368421052631576,0.9375,0.6293706293706294,0.5745833333333333
128,4,512,2,0.2,0.0003,16,False,50,2,roc_auc,0.5352112676056338,0.4838709677419355,0.967741935483871,0.6451612903225806,0.5919354838709677,0.30000000000000004,0.5918367346938775,0.5512820512820513,0.8958333333333334,0.6825396825396826,0.6070833333333334
64,8,128,1,0.2,0.001,16,False,50,2,roc_auc,0.5774647887323944,0.5098039215686274,0.8387096774193549,0.6341463414634146,0.5919354838709677,0.35,0.3979591836734694,0.4266666666666667,0.6666666666666666,0.5203252032520326,0.3704166666666667
64,2,512,1,0.1,0.0005,16,True,50,2,roc_auc,0.5211267605633803,0.4745762711864407,0.9032258064516129,0.6222222222222222,0.5919354838709677,0.375,0.4489795918367347,0.4666666666666667,0.875,0.6086956521739131,0.5804166666666666
64,4,256,3,0.1,0.0005,32,True,50,2,roc_auc,0.5633802816901409,0.5,0.8387096774193549,0.6265060240963856,0.5919354838709677,0.325,0.5204081632653061,0.5072463768115942,0.7291666666666666,0.5982905982905983,0.5549999999999999
64,4,512,2,0.2,0.0005,32,True,50,2,roc_auc,0.5211267605633803,0.47619047619047616,0.967741935483871,0.6382978723404256,0.5919354838709677,0.42500000000000004,0.46938775510204084,0.4772727272727273,0.875,0.6176470588235294,0.46875
64,8,128,1,0.4,0.0005,16,False,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5919354838709677,0.30000000000000004,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.59125
256,2,256,2,0.1,0.0005,16,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5919354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5866666666666667
64,8,256,3,0.4,0.001,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5919354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5504166666666667
256,4,512,1,0.3,0.0005,16,True,50,2,roc_auc,0.5633802816901409,0.5,0.9032258064516129,0.6436781609195402,0.5919354838709677,0.15000000000000002,0.5,0.4942528735632184,0.8958333333333334,0.6370370370370371,0.6058333333333333
128,8,512,1,0.2,0.0003,16,True,50,2,roc_auc,0.49295774647887325,0.4626865671641791,1.0,0.6326530612244898,0.5919354838709677,0.375,0.5408163265306123,0.5168539325842697,0.9583333333333334,0.6715328467153284,0.6691666666666666
128,8,256,1,0.3,0.001,32,False,50,2,roc_auc,0.5352112676056338,0.48214285714285715,0.8709677419354839,0.6206896551724138,0.5919354838709677,0.42500000000000004,0.4897959183673469,0.48717948717948717,0.7916666666666666,0.6031746031746031,0.5137499999999999
256,8,512,1,0.3,0.001,16,True,50,2,roc_auc,0.5211267605633803,0.47058823529411764,0.7741935483870968,0.5853658536585366,0.5919354838709676,0.125,0.5510204081632653,0.5303030303030303,0.7291666666666666,0.6140350877192983,0.6104166666666667
256,8,128,1,0.4,0.001,16,True,50,2,roc_auc,0.6197183098591549,0.5588235294117647,0.6129032258064516,0.5846153846153846,0.5911290322580646,0.1,0.5510204081632653,0.54,0.5625,0.5510204081632653,0.6075
64,4,128,3,0.3,0.0005,16,False,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5911290322580646,0.30000000000000004,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.5825000000000001
256,2,128,2,0.4,0.001,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5911290322580646,0.125,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5425
64,4,256,3,0.4,0.0005,16,True,50,2,roc_auc,0.6056338028169014,0.5348837209302325,0.7419354838709677,0.6216216216216216,0.5911290322580646,0.4,0.5612244897959183,0.5333333333333333,0.8333333333333334,0.6504065040650406,0.6120833333333334
64,8,512,3,0.4,0.0003,32,True,50,2,roc_auc,0.5915492957746479,0.5192307692307693,0.8709677419354839,0.6506024096385542,0.5911290322580646,0.475,0.46938775510204084,0.47058823529411764,0.6666666666666666,0.5517241379310345,0.48624999999999996
256,8,256,1,0.2,0.0005,16,True,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5911290322580646,0.225,0.5204081632653061,0.5054945054945055,0.9583333333333334,0.6618705035971223,0.58625
128,2,128,3,0.4,0.0005,16,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5911290322580646,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5429166666666667
128,8,256,3,0.1,0.001,32,True,50,2,roc_auc,0.5492957746478874,0.49122807017543857,0.9032258064516129,0.6363636363636364,0.5911290322580646,0.325,0.5408163265306123,0.5189873417721519,0.8541666666666666,0.6456692913385826,0.5329166666666667
128,8,512,2,0.2,0.0005,32,False,50,2,roc_auc,0.5774647887323944,0.509090909090909,0.9032258064516129,0.6511627906976745,0.5911290322580646,0.375,0.5408163265306123,0.5189873417721519,0.8541666666666666,0.6456692913385826,0.6470833333333333
64,2,128,2,0.2,0.001,32,True,50,2,roc_auc,0.5070422535211268,0.4696969696969697,1.0,0.6391752577319587,0.5911290322580645,0.375,0.47959183673469385,0.4842105263157895,0.9583333333333334,0.6433566433566433,0.4575
128,8,128,1,0.2,0.0003,32,True,50,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5911290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5895833333333333
128,4,256,3,0.3,0.001,32,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5911290322580645,0.325,0.5,0.4948453608247423,1.0,0.6620689655172414,0.6112500000000001
128,8,128,3,0.3,0.0005,16,False,50,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5911290322580645,0.1,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.6183333333333333
128,8,256,3,0.2,0.001,32,False,50,2,roc_auc,0.5633802816901409,0.5,0.8709677419354839,0.6352941176470588,0.5911290322580645,0.30000000000000004,0.5204081632653061,0.5063291139240507,0.8333333333333334,0.6299212598425197,0.5629166666666666
256,8,512,3,0.3,0.0003,32,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5911290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6083333333333333
128,2,128,2,0.4,0.0005,32,False,50,2,roc_auc,0.49295774647887325,0.45901639344262296,0.9032258064516129,0.6086956521739131,0.5911290322580645,0.275,0.46938775510204084,0.47560975609756095,0.8125,0.6,0.5129166666666667
256,4,128,3,0.4,0.0005,16,False,50,2,roc_auc,0.5070422535211268,0.4696969696969697,1.0,0.6391752577319587,0.5911290322580645,0.2,0.47959183673469385,0.4838709677419355,0.9375,0.6382978723404256,0.5487500000000001
128,4,128,2,0.4,0.0005,32,True,50,2,roc_auc,0.49295774647887325,0.4626865671641791,1.0,0.6326530612244898,0.5911290322580645,0.375,0.4897959183673469,0.48936170212765956,0.9583333333333334,0.647887323943662,0.6125
64,2,256,3,0.1,0.0005,32,False,50,2,roc_auc,0.4788732394366197,0.45161290322580644,0.9032258064516129,0.6021505376344086,0.5911290322580645,0.1,0.5510204081632653,0.527027027027027,0.8125,0.639344262295082,0.5912499999999999
256,8,256,1,0.2,0.0005,16,False,50,2,roc_auc,0.49295774647887325,0.4603174603174603,0.9354838709677419,0.6170212765957447,0.5911290322580645,0.325,0.5204081632653061,0.5054945054945055,0.9583333333333334,0.6618705035971223,0.6408333333333334
256,4,256,3,0.1,0.001,32,True,50,2,roc_auc,0.5070422535211268,0.4696969696969697,1.0,0.6391752577319587,0.5911290322580645,0.2,0.5306122448979592,0.5108695652173914,0.9791666666666666,0.6714285714285714,0.6370833333333333
256,8,128,1,0.3,0.001,32,False,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5911290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5716666666666668
64,4,512,2,0.1,0.001,32,False,50,2,roc_auc,0.5070422535211268,0.4696969696969697,1.0,0.6391752577319587,0.5911290322580645,0.375,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.4829166666666667
256,8,128,2,0.3,0.001,32,True,50,2,roc_auc,0.647887323943662,0.5833333333333334,0.6774193548387096,0.6268656716417911,0.5911290322580645,0.375,0.6224489795918368,0.5932203389830508,0.7291666666666666,0.6542056074766355,0.6191666666666666
128,4,128,2,0.1,0.0005,16,False,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5911290322580645,0.17500000000000002,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5845833333333333
256,2,512,1,0.3,0.001,32,False,50,2,roc_auc,0.49295774647887325,0.4626865671641791,1.0,0.6326530612244898,0.5911290322580645,0.15000000000000002,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.6554166666666665
256,8,512,2,0.3,0.0003,16,True,50,2,roc_auc,0.5774647887323944,0.5102040816326531,0.8064516129032258,0.625,0.5911290322580645,0.275,0.5918367346938775,0.5645161290322581,0.7291666666666666,0.6363636363636364,0.6345833333333332
64,8,256,2,0.1,0.0003,32,True,50,2,roc_auc,0.5492957746478874,0.4918032786885246,0.967741935483871,0.6521739130434783,0.5911290322580645,0.25,0.5510204081632653,0.5232558139534884,0.9375,0.6716417910447762,0.6370833333333333
256,8,256,2,0.2,0.0005,16,True,50,2,roc_auc,0.4225352112676056,0.42857142857142855,0.967741935483871,0.594059405940594,0.5911290322580645,0.1,0.5,0.4948453608247423,1.0,0.6620689655172414,0.5266666666666667
128,2,256,2,0.1,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5911290322580645,0.375,0.47959183673469385,0.4838709677419355,0.9375,0.6382978723404256,0.61625
64,2,256,1,0.1,0.001,32,False,50,2,roc_auc,0.704225352112676,0.7272727272727273,0.5161290322580645,0.6037735849056604,0.5911290322580645,0.375,0.5510204081632653,0.5588235294117647,0.3958333333333333,0.4634146341463415,0.5166666666666666
128,8,256,3,0.4,0.0005,16,True,50,2,roc_auc,0.5070422535211268,0.46875,0.967741935483871,0.631578947368421,0.5903225806451613,0.30000000000000004,0.47959183673469385,0.4838709677419355,0.9375,0.6382978723404256,0.5841666666666666
256,4,256,2,0.2,0.0005,16,True,50,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5903225806451613,0.325,0.5510204081632653,0.5222222222222223,0.9791666666666666,0.6811594202898551,0.6499999999999999
64,8,128,2,0.2,0.001,32,False,50,2,roc_auc,0.5352112676056338,0.4791666666666667,0.7419354838709677,0.5822784810126582,0.5903225806451613,0.1,0.5612244897959183,0.5362318840579711,0.7708333333333334,0.6324786324786325,0.6116666666666668
128,2,256,2,0.3,0.0005,16,False,50,2,roc_auc,0.5915492957746479,0.5217391304347826,0.7741935483870968,0.6233766233766234,0.5903225806451613,0.475,0.5,0.4918032786885246,0.625,0.5504587155963303,0.5683333333333334
256,8,512,1,0.3,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5903225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5945833333333332
128,8,256,1,0.1,0.001,16,False,50,2,roc_auc,0.6056338028169014,0.5454545454545454,0.5806451612903226,0.5625,0.5903225806451613,0.1,0.6122448979591837,0.6136363636363636,0.5625,0.5869565217391305,0.6354166666666666
128,8,256,1,0.1,0.0005,16,False,50,2,roc_auc,0.5211267605633803,0.47619047619047616,0.967741935483871,0.6382978723404256,0.5903225806451613,0.1,0.5,0.4942528735632184,0.8958333333333334,0.6370370370370371,0.56125
128,4,128,1,0.1,0.001,32,True,50,2,roc_auc,0.4788732394366197,0.453125,0.9354838709677419,0.6105263157894737,0.5903225806451613,0.17500000000000002,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.5629166666666666
256,2,128,3,0.3,0.0005,32,True,50,2,roc_auc,0.5492957746478874,0.49019607843137253,0.8064516129032258,0.6097560975609756,0.5903225806451613,0.5,0.5204081632653061,0.5063291139240507,0.8333333333333334,0.6299212598425197,0.6074999999999999
128,2,512,3,0.1,0.0005,16,False,50,2,roc_auc,0.49295774647887325,0.4626865671641791,1.0,0.6326530612244898,0.5903225806451613,0.275,0.5,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.6041666666666667
64,4,256,2,0.4,0.0005,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5903225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6308333333333332
64,2,128,2,0.4,0.0003,32,True,50,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5903225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5758333333333333
128,8,128,2,0.2,0.0005,32,False,50,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5903225806451613,0.2,0.45918367346938777,0.46987951807228917,0.8125,0.5954198473282443,0.5475000000000001
