embed_dim,hidden_dim,num_layers,dropout,lr,batch_size,use_pos_weight,epochs,patience,early_stop_on,val_acc,val_precision,val_recall,val_f1,val_roc_auc,val_threshold,test_acc,test_precision,test_recall,test_f1,test_roc_auc
64,64,1,0.5,0.001,16,True,6,2,roc_auc,0.49295774647887325,0.46153846153846156,0.967741935483871,0.625,0.5475806451612903,0.5,0.5204081632653061,0.5057471264367817,0.9166666666666666,0.6518518518518519,0.5620833333333334
64,128,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5475806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.57
128,64,1,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5475806451612902,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5700000000000001
64,128,1,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5467741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5845833333333335
128,128,1,0.2,0.001,16,True,6,2,roc_auc,0.5915492957746479,0.5208333333333334,0.8064516129032258,0.6329113924050633,0.5467741935483871,0.5,0.4897959183673469,0.4857142857142857,0.7083333333333334,0.576271186440678,0.5558333333333334
128,64,2,0.2,0.0003,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5459677419354839,0.475,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5575
256,128,1,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5459677419354838,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6258333333333332
128,64,1,0.2,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5443548387096775,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6383333333333334
256,256,2,0.5,0.001,16,False,6,2,roc_auc,0.5211267605633803,0.47058823529411764,0.7741935483870968,0.5853658536585366,0.5443548387096775,0.1,0.5714285714285714,0.5384615384615384,0.875,0.6666666666666666,0.6366666666666667
256,256,2,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5443548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.59
128,256,1,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5443548387096774,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6016666666666667
128,256,2,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5435483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6187499999999999
128,128,2,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5435483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6045833333333334
64,128,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5435483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5291666666666667
256,256,2,0.5,0.001,16,True,6,2,roc_auc,0.4788732394366197,0.4482758620689655,0.8387096774193549,0.5842696629213483,0.5435483870967741,0.1,0.5,0.4946236559139785,0.9583333333333334,0.6524822695035462,0.64125
128,128,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5435483870967741,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5229166666666667
128,256,1,0.5,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.542741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.57125
128,128,1,0.2,0.0005,32,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.542741935483871,0.42500000000000004,0.5,0.4948453608247423,1.0,0.6620689655172414,0.6499999999999999
128,256,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.542741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5541666666666667
128,256,1,0.5,0.001,16,False,6,2,roc_auc,0.5211267605633803,0.47619047619047616,0.967741935483871,0.6382978723404256,0.542741935483871,0.2,0.5612244897959183,0.5280898876404494,0.9791666666666666,0.6861313868613139,0.68375
64,256,2,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5419354838709678,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.56125
256,128,1,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5419354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6516666666666667
256,256,2,0.2,0.0003,16,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5419354838709677,0.30000000000000004,0.5102040816326531,0.5,1.0,0.6666666666666666,0.72625
256,256,1,0.5,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5419354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7191666666666666
128,256,2,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5411290322580644,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6620833333333334
64,256,1,0.5,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5403225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6354166666666666
128,64,1,0.2,0.0005,16,False,6,2,roc_auc,0.4788732394366197,0.453125,0.9354838709677419,0.6105263157894737,0.5395161290322581,0.42500000000000004,0.5714285714285714,0.5348837209302325,0.9583333333333334,0.6865671641791045,0.56875
256,256,1,0.2,0.0003,32,False,6,2,roc_auc,0.5492957746478874,0.49019607843137253,0.8064516129032258,0.6097560975609756,0.5395161290322581,0.475,0.6020408163265306,0.5714285714285714,0.75,0.6486486486486487,0.615
128,128,1,0.5,0.001,16,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5395161290322581,0.375,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.6158333333333333
128,64,1,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5395161290322581,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.52625
128,64,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.539516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5016666666666667
256,64,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5387096774193549,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.72
64,256,1,0.5,0.001,32,True,6,2,roc_auc,0.5211267605633803,0.47368421052631576,0.8709677419354839,0.6136363636363636,0.5387096774193548,0.525,0.5612244897959183,0.5316455696202531,0.875,0.6614173228346457,0.60125
64,256,2,0.2,0.0003,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5379032258064517,0.45000000000000007,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.61625
128,256,2,0.5,0.001,32,True,6,2,roc_auc,0.5352112676056338,0.4807692307692308,0.8064516129032258,0.6024096385542169,0.5379032258064517,0.125,0.5408163265306123,0.5189873417721519,0.8541666666666666,0.6456692913385826,0.61375
128,64,1,0.5,0.0005,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5379032258064516,0.475,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.4141666666666667
64,64,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5362903225806452,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5679166666666666
64,64,1,0.5,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5362903225806451,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5508333333333333
256,256,1,0.5,0.0005,16,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.535483870967742,0.2,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.6325000000000001
256,64,2,0.5,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.535483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5245833333333334
256,128,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.535483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5745833333333333
256,128,1,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5354838709677419,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.62375
64,256,1,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5346774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.53375
128,128,2,0.2,0.001,16,True,6,2,roc_auc,0.6338028169014085,0.8571428571428571,0.1935483870967742,0.3157894736842105,0.5346774193548387,0.15000000000000002,0.5714285714285714,0.7142857142857143,0.20833333333333334,0.3225806451612903,0.58125
128,128,2,0.5,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5346774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.61
256,64,2,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5346774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5829166666666667
128,128,2,0.2,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5338709677419355,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5479166666666667
128,256,2,0.2,0.001,32,True,6,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5338709677419354,0.35,0.5204081632653061,0.5052631578947369,1.0,0.6713286713286714,0.7054166666666667
128,64,2,0.2,0.0003,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5338709677419354,0.5,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.5054166666666666
64,128,1,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.532258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4016666666666666
128,128,1,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.532258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.56625
64,64,1,0.2,0.0005,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5314516129032258,0.45000000000000007,0.5102040816326531,0.5,0.9791666666666666,0.6619718309859155,0.4345833333333333
64,64,1,0.5,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5314516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.48250000000000004
256,64,1,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5314516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.65625
128,256,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5314516129032258,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5341666666666667
128,64,2,0.5,0.0005,16,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5314516129032257,0.42500000000000004,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5654166666666667
256,256,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5306451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6325000000000001
128,64,2,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5306451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6566666666666667
128,256,1,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5298387096774194,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.57625
64,256,2,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5298387096774194,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6195833333333334
128,64,1,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5298387096774193,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5408333333333333
64,256,1,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5298387096774193,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5841666666666666
256,128,1,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5290322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6475
256,256,2,0.5,0.001,32,True,6,2,roc_auc,0.5070422535211268,0.46774193548387094,0.9354838709677419,0.6236559139784946,0.5290322580645161,0.5,0.6020408163265306,0.5529411764705883,0.9791666666666666,0.706766917293233,0.5954166666666666
128,128,1,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5290322580645161,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6125
256,64,1,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.529032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5979166666666668
128,64,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5282258064516129,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5858333333333333
256,256,1,0.2,0.0005,32,True,6,2,roc_auc,0.49295774647887325,0.4603174603174603,0.9354838709677419,0.6170212765957447,0.5282258064516129,0.42500000000000004,0.5510204081632653,0.5227272727272727,0.9583333333333334,0.6764705882352942,0.6904166666666667
256,256,1,0.5,0.0005,32,True,6,2,roc_auc,0.49295774647887325,0.4603174603174603,0.9354838709677419,0.6170212765957447,0.5266129032258065,0.42500000000000004,0.5408163265306123,0.5172413793103449,0.9375,0.6666666666666666,0.6616666666666667
128,128,2,0.2,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5266129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.63
128,64,2,0.5,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5266129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6441666666666667
128,64,2,0.5,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5266129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.46916666666666673
64,128,2,0.5,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5266129032258065,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.50625
128,128,2,0.2,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5258064516129033,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.60625
256,64,1,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5249999999999999,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6566666666666667
256,64,2,0.2,0.0003,32,True,6,2,roc_auc,0.4788732394366197,0.45588235294117646,1.0,0.6262626262626263,0.5241935483870968,0.5,0.5816326530612245,0.5411764705882353,0.9583333333333334,0.6917293233082706,0.6591666666666667
64,64,2,0.2,0.001,16,False,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5241935483870968,0.475,0.4897959183673469,0.4883720930232558,0.875,0.6268656716417911,0.5175000000000001
64,256,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5241935483870968,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5095833333333333
128,128,2,0.5,0.0005,16,True,6,2,roc_auc,0.4647887323943662,0.44776119402985076,0.967741935483871,0.6122448979591837,0.5241935483870968,0.475,0.5,0.49473684210526314,0.9791666666666666,0.6573426573426573,0.6245833333333333
128,64,2,0.2,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5241935483870966,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.64375
128,256,2,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5233870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5433333333333333
128,128,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5233870967741935,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.695
64,64,2,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5225806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6570833333333334
128,64,2,0.5,0.001,32,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5225806451612903,0.475,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5583333333333333
64,128,2,0.2,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5225806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7025
128,128,2,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5225806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6695833333333333
64,128,1,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5225806451612903,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5270833333333333
128,64,1,0.5,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.521774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.50125
64,64,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.521774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4708333333333333
128,256,1,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.521774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5758333333333333
128,256,2,0.2,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5209677419354839,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.7579166666666666
256,64,1,0.5,0.0005,32,True,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5201612903225807,0.42500000000000004,0.4897959183673469,0.4895833333333333,0.9791666666666666,0.6527777777777778,0.60625
256,64,2,0.5,0.001,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5201612903225806,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.60375
256,64,2,0.5,0.0005,32,True,6,2,roc_auc,0.4788732394366197,0.453125,0.9354838709677419,0.6105263157894737,0.5193548387096774,0.475,0.4897959183673469,0.4883720930232558,0.875,0.6268656716417911,0.5741666666666667
128,128,2,0.5,0.0005,32,True,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5185483870967742,0.45000000000000007,0.47959183673469385,0.4845360824742268,0.9791666666666666,0.6482758620689655,0.6091666666666666
256,128,2,0.5,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5185483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5995833333333334
128,64,2,0.2,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5185483870967742,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4395833333333333
256,256,1,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.517741935483871,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6279166666666667
128,128,2,0.5,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5169354838709678,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.615
64,64,1,0.5,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5169354838709677,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5541666666666667
256,64,1,0.2,0.0005,16,True,6,2,roc_auc,0.4647887323943662,0.4492753623188406,1.0,0.62,0.5161290322580645,0.475,0.5408163265306123,0.5164835164835165,0.9791666666666666,0.6762589928057554,0.52875
64,256,1,0.5,0.0005,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5161290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5158333333333334
128,128,1,0.5,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5161290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5633333333333334
128,128,2,0.2,0.0005,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5161290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5666666666666667
256,64,2,0.2,0.0005,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5161290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6991666666666666
64,64,1,0.5,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5161290322580645,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4670833333333333
64,256,1,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5153225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5654166666666667
256,64,1,0.2,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5153225806451613,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6483333333333333
64,64,1,0.5,0.0003,32,True,6,2,roc_auc,0.5352112676056338,0.4827586206896552,0.9032258064516129,0.6292134831460674,0.5145161290322581,0.475,0.45918367346938777,0.4666666666666667,0.7291666666666666,0.5691056910569106,0.41541666666666666
64,256,1,0.5,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5137096774193548,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5829166666666666
64,128,2,0.2,0.0005,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5137096774193548,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.4879166666666666
64,256,1,0.5,0.0005,16,False,6,2,roc_auc,0.4507042253521127,0.44285714285714284,1.0,0.6138613861386139,0.5137096774193548,0.42500000000000004,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.47583333333333333
64,256,2,0.2,0.0003,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5137096774193548,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6666666666666667
128,64,1,0.5,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5129032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5416666666666667
64,64,2,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5129032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5583333333333333
128,64,2,0.5,0.001,16,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5129032258064516,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6104166666666667
128,64,2,0.5,0.0003,16,True,6,2,roc_auc,0.5070422535211268,0.4666666666666667,0.9032258064516129,0.6153846153846154,0.5120967741935484,0.5,0.5306122448979592,0.5113636363636364,0.9375,0.6617647058823529,0.6266666666666666
256,64,1,0.2,0.0003,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5096774193548387,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5325
64,256,1,0.5,0.0003,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5088709677419355,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6375
128,64,2,0.5,0.001,16,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5064516129032259,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6745833333333333
64,256,2,0.2,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5056451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.60375
64,64,2,0.5,0.0003,32,False,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5056451612903226,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.5570833333333334
64,128,1,0.2,0.001,32,True,6,2,roc_auc,0.43661971830985913,0.43661971830985913,1.0,0.6078431372549019,0.5048387096774194,0.1,0.4897959183673469,0.4897959183673469,1.0,0.6575342465753424,0.6683333333333332
